MODE,FRAME,YAW,PITCH,ROLL,YAWm,PITCHm,ROLLm,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,TEMP_F,FRAME_TIME_S,FRAME_TIME_MS,FRAME_TIME_US,INT_TIME_S,INT_TIME_MS,INT_TIME_US
RUN MODE,1271,-170.01994,-0.20132,-43.42308,0,0,0,0.00693,-0.70757,0.69072,-19.01985,-0.40458,-1.99542,2310.24219,3396.09375,1745.28918,79.05689,0,3,303,0,29,998
RUN MODE,1272,-170.09451,-0.22089,-44.05743,0,0,0,0.00679,-0.71533,0.68281,-18.89924,-0.38931,-1.9542,2319.58594,3358.59375,1736.25781,79.05905,0,3,219,0,30,0
RUN MODE,1273,-170.16805,-0.27061,-44.71063,0,0,0,0.00791,-0.72202,0.67417,-18.67786,-0.36947,-1.91756,2354.625,3384.375,1711.422,79.05905,0,3,423,0,29,997
RUN MODE,1274,-170.24037,-0.32637,-45.28511,0,0,0,0.00889,-0.72803,0.66846,-18.34199,-0.35878,-1.87939,2333.60156,3358.59375,1659.49219,79.06121,0,3,782,0,30,8
RUN MODE,1275,-170.31139,-0.38751,-45.83438,0,0,0,0.00996,-0.73413,0.6627,-17.95267,-0.36031,-1.83969,2361.63281,3325.78125,1636.91406,79.06229,0,3,241,0,29,995
RUN MODE,1276,-170.38155,-0.43002,-46.35013,0,0,0,0.0105,-0.74014,0.65757,-17.6229,-0.37252,-1.8229,2392,3323.4375,1603.04688,79.06337,0,3,354,0,29,992
RUN MODE,1277,-170.45152,-0.49503,-46.8365,0,0,0,0.01191,-0.74551,0.6522,-17.41069,-0.39542,-1.83969,2406.01562,3346.875,1575.95325,79.06229,0,3,505,0,30,1
RUN MODE,1278,-170.52293,-0.55514,-47.38637,0,0,0,0.01294,-0.75151,0.64448,-17.26565,-0.41527,-1.8626,2406.01562,3328.125,1548.85938,79.06337,0,3,319,0,29,998
RUN MODE,1279,-170.59541,-0.61109,-47.94162,0,0,0,0.01387,-0.75742,0.63726,-17.18626,-0.41527,-1.87176,2438.71875,3337.5,1526.28125,79.06337,0,3,286,0,29,999
RUN MODE,1280,-170.66861,-0.61293,-48.50272,0,0,0,0.01333,-0.76387,0.63022,-17.16336,-0.40611,-1.87023,2441.05469,3330.46875,1487.89844,79.06552,0,3,302,0,29,996
RUN MODE,1281,-170.74176,-0.64442,-49.11601,0,0,0,0.01411,-0.76895,0.62041,-17.10229,-0.38931,-1.85649,2471.42188,3328.125,1490.15625,79.0666,0,3,294,0,30,1
RUN MODE,1282,-170.81461,-0.68312,-49.74275,0,0,0,0.01475,-0.77437,0.61143,-16.9084,-0.35878,-1.81527,2478.42969,3316.40625,1474.35168,79.0666,0,3,284,0,30,0
RUN MODE,1283,-170.88474,-0.70529,-50.27899,0,0,0,0.01484,-0.78013,0.60635,-16.53588,-0.31908,-1.73435,2471.42188,3314.0625,1467.57812,79.06984,0,3,415,0,30,16
RUN MODE,1284,-170.95218,-0.74999,-50.81499,0,0,0,0.01567,-0.78501,0.59966,-16.04428,-0.28397,-1.63511,2457.40625,3300,1449.5155,79.07199,0,3,640,0,29,989
RUN MODE,1285,-171.01758,-0.79773,-51.35188,0,0,0,0.01636,-0.7897,0.59287,-15.50992,-0.24733,-1.53588,2459.74219,3297.65625,1447.25781,79.07523,0,3,253,0,29,994
RUN MODE,1286,-171.0807,-0.84833,-51.87032,0,0,0,0.01714,-0.7959,0.58784,-14.96489,-0.21527,-1.44122,2424.70312,3285.9375,1413.39062,79.07631,0,3,485,0,29,996
RUN MODE,1287,-171.14191,-0.91198,-52.38368,0,0,0,0.01826,-0.80078,0.58179,-14.40153,-0.20153,-1.36947,2413.02344,3278.90625,1375.00781,79.07631,0,3,289,0,29,997
RUN MODE,1288,-171.20087,-0.95981,-52.84213,0,0,0,0.0189,-0.80459,0.57651,-13.92061,-0.20916,-1.33282,2417.69531,3269.53125,1343.39844,79.07415,0,3,278,0,29,997
RUN MODE,1289,-171.25867,-0.98239,-53.26307,0,0,0,0.01909,-0.80913,0.57202,-13.59542,-0.22595,-1.3374,2431.71094,3269.53125,1320.82031,79.07199,0,3,424,0,29,998
RUN MODE,1290,-171.31581,-1.04025,-53.70714,0,0,0,0.02046,-0.81289,0.56563,-13.35725,-0.25954,-1.35725,2452.73438,3262.5,1305.01562,79.07092,0,3,405,0,29,999
RUN MODE,1291,-171.3719,-1.10008,-54.12181,0,0,0,0.02158,-0.81694,0.5606,-13.13893,-0.29771,-1.38168,2476.09375,3271.875,1277.92188,79.06876,0,3,391,0,29,998
RUN MODE,1292,-171.42471,-1.12596,-54.38178,0,0,0,0.02178,-0.81875,0.5584,-13.02137,-0.32672,-1.40153,2485.4375,3285.9375,1259.85938,79.07415,0,3,503,0,30,4
RUN MODE,1293,-171.48062,-1.19182,-54.76713,0,0,0,0.02329,-0.82285,0.55171,-13.11145,-0.33435,-1.41985,2473.75781,3307.03125,1248.57031,79.07738,0,3,517,0,29,996
RUN MODE,1294,-171.53876,-1.24834,-55.19873,0,0,0,0.02417,-0.82744,0.54512,-13.29008,-0.32672,-1.41679,2466.75,3318.75,1237.28125,79.07846,0,3,301,0,30,0
RUN MODE,1295,-171.59869,-1.25762,-55.62154,0,0,0,0.02393,-0.83218,0.5394,-13.45954,-0.30687,-1.42748,2464.41406,3330.46875,1216.96094,79.07846,0,3,210,0,29,998
RUN MODE,1296,-171.66077,-1.30287,-56.1037,0,0,0,0.025,-0.8355,0.53091,-13.61069,-0.30534,-1.45191,2480.76562,3318.75,1196.64062,79.07954,0,3,515,0,30,0
RUN MODE,1297,-171.72601,-1.37975,-56.66167,0,0,0,0.02656,-0.84077,0.52222,-13.64275,-0.2855,-1.44886,2506.46094,3302.34375,1176.32031,79.07523,0,3,448,0,29,999
RUN MODE,1298,-171.78928,-1.40055,-57.13741,0,0,0,0.02637,-0.84458,0.51631,-13.41832,-0.2626,-1.40153,2539.16406,3278.90625,1135.67969,79.07523,0,3,471,0,29,996
RUN MODE,1299,-171.85089,-1.4387,-57.59629,0,0,0,0.02705,-0.84751,0.50981,-13.03664,-0.23817,-1.34504,2553.17969,3260.15625,1131.16406,79.07738,0,3,437,0,30,2
RUN MODE,1300,-171.91145,-1.46693,-58.07592,0,0,0,0.02734,-0.85127,0.50308,-12.6397,-0.21832,-1.27786,2555.51562,3281.25,1088.26562,79.07846,0,3,405,0,29,997
RUN MODE,1301,-171.96909,-1.46171,-58.5079,0,0,0,0.0269,-0.85522,0.49805,-12.23359,-0.19695,-1.21221,2569.53125,3276.5625,1070.20312,79.08062,0,3,455,0,30,1
RUN MODE,1302,-172.0238,-1.45899,-58.92831,0,0,0,0.02686,-0.85923,0.49282,-11.87786,-0.20305,-1.17405,2557.85156,3260.15625,1049.88281,79.08601,0,3,491,0,29,998
RUN MODE,1303,-172.07701,-1.52779,-59.35968,0,0,0,0.02861,-0.86196,0.48638,-11.56031,-0.22901,-1.18321,2550.84375,3271.875,1052.14062,79.08601,0,3,451,0,29,999
RUN MODE,1304,-172.12759,-1.45378,-59.73509,0,0,0,0.02627,-0.8644,0.48145,-11.25649,-0.2626,-1.20763,2562.52344,3274.21875,1009.24219,79.08709,0,3,630,0,29,997
RUN MODE,1305,-172.17201,-1.60444,-59.98131,0,0,0,0.03062,-0.86592,0.47915,-10.94962,-0.28244,-1.20153,2567.19531,3264.84375,986.66406,79.08817,0,3,537,0,30,0
RUN MODE,1306,-172.21419,-1.56649,-60.13092,0,0,0,0.02847,-0.8666,0.47778,-10.75878,-0.28092,-1.16794,2546.17188,3271.875,970.85938,79.09032,0,3,417,0,30,0
RUN MODE,1307,-172.25833,-1.5787,-60.36323,0,0,0,0.029,-0.86899,0.47388,-10.74351,-0.25496,-1.13588,2583.54688,3300,948.28125,79.09032,0,3,441,0,30,1
RUN MODE,1308,-172.30391,-1.56162,-60.61478,0,0,0,0.02847,-0.87192,0.47012,-10.92366,-0.23053,-1.11756,2599.89844,3288.28125,936.99219,79.09356,0,3,444,0,29,995
RUN MODE,1309,-172.35326,-1.69001,-60.964,0,0,0,0.03174,-0.87441,0.46338,-11.21832,-0.21985,-1.12519,2599.89844,3288.28125,927.96088,79.09679,0,3,426,0,30,1
RUN MODE,1310,187.59427,-1.63361,-61.33585,0,0,0,0.02944,-0.87715,0.45688,-11.58473,-0.23511,-1.17099,2592.89062,3264.84375,905.38275,79.1011,0,3,270,0,29,998
RUN MODE,1311,187.53886,-1.75961,-61.77126,0,0,0,0.03306,-0.88145,0.44961,-11.98015,-0.25038,-1.24275,2592.89062,3264.84375,864.74219,79.1011,0,3,245,0,29,998
RUN MODE,1312,187.48169,-1.80618,-62.17262,0,0,0,0.03335,-0.88398,0.44292,-12.36489,-0.27481,-1.30534,2571.86719,3248.4375,862.48438,79.1011,0,3,259,0,29,999
RUN MODE,1313,187.42172,-1.89899,-62.61694,0,0,0,0.03535,-0.88755,0.43555,-12.60763,-0.29771,-1.36336,2569.53125,3250.78125,842.16406,79.09895,0,3,352,0,29,997
RUN MODE,1314,187.36177,-1.97162,-63.01282,0,0,0,0.03652,-0.89092,0.42998,-12.68244,-0.30992,-1.39542,2574.20312,3250.78125,828.61719,79.09464,0,3,257,0,29,999
RUN MODE,1315,187.30269,-1.99082,-63.3631,0,0,0,0.03652,-0.89468,0.42568,-12.58779,-0.30229,-1.38779,2588.21875,3267.1875,817.32812,79.09248,0,3,271,0,30,1
RUN MODE,1316,187.24095,-2.03446,-63.82224,0,0,0,0.03735,-0.89688,0.41763,-12.36183,-0.30382,-1.36641,2595.22656,3250.78125,819.58594,79.09032,0,3,272,0,29,998
RUN MODE,1317,187.18216,-2.04944,-64.22914,0,0,0,0.03745,-0.90044,0.4125,-12.07176,-0.31145,-1.35878,2592.89062,3262.5,799.26569,79.0914,0,3,271,0,29,996
RUN MODE,1318,187.12842,-2.05451,-64.52323,0,0,0,0.03745,-0.90205,0.40889,-11.85802,-0.30992,-1.34504,2583.54688,3253.125,763.14062,79.0914,0,3,246,0,29,998
RUN MODE,1319,187.07408,-2.06568,-64.84711,0,0,0,0.0377,-0.90498,0.40405,-11.78626,-0.30687,-1.33893,2571.86719,3264.84375,760.88281,79.09464,0,3,251,0,30,0
RUN MODE,1320,187.01823,-2.11715,-65.20489,0,0,0,0.03882,-0.90684,0.39795,-11.80305,-0.30534,-1.34962,2569.53125,3248.4375,754.10944,79.09464,0,3,231,0,29,997
RUN MODE,1321,186.96539,-2.15363,-65.44754,0,0,0,0.0394,-0.90928,0.39468,-12.21985,-0.31145,-1.36183,2581.21094,3260.15625,742.82037,79.09571,0,3,199,0,29,999
RUN MODE,1322,186.90904,-2.24749,-65.78098,0,0,0,0.04131,-0.91006,0.38828,-12.17405,-0.31756,-1.36489,2578.875,3262.5,727.01562,79.0914,0,3,214,0,29,998
RUN MODE,1323,186.84792,-2.31446,-66.21702,0,0,0,0.04224,-0.91284,0.38096,-12.02137,-0.3084,-1.33893,2585.88281,3283.59375,715.72656,79.09356,0,3,244,0,29,999
RUN MODE,1324,186.79135,-2.34821,-66.56107,0,0,0,0.04258,-0.91572,0.37676,-11.80153,-0.29924,-1.28092,2590.55469,3264.84375,670.57031,79.09679,0,3,248,0,29,999
RUN MODE,1325,186.73459,-2.3801,-66.92438,0,0,0,0.04307,-0.91812,0.37114,-11.66107,-0.2916,-1.2458,2585.88281,3283.59375,666.05469,79.09895,0,3,258,0,29,999
RUN MODE,1326,186.67836,-2.4198,-67.27824,0,0,0,0.04375,-0.92007,0.36606,-11.27634,-0.27023,-1.22443,2581.21094,3274.21875,647.99219,79.09895,0,3,258,0,29,998
RUN MODE,1327,186.62149,-2.41627,-67.61638,0,0,0,0.04341,-0.92266,0.36074,-11.45343,-0.2458,-1.19847,2616.25,3262.5,618.64062,79.10219,0,3,227,0,29,998
RUN MODE,1328,186.5641,-2.43622,-67.94594,0,0,0,0.0439,-0.92534,0.35537,-11.76336,-0.23511,-1.19542,2623.25781,3232.03125,607.35156,79.1011,0,3,230,0,30,1
RUN MODE,1329,186.50124,-2.51,-68.35731,0,0,0,0.04546,-0.92695,0.34751,-12.11145,-0.23511,-1.23969,2613.91406,3246.09375,607.35156,79.09895,0,3,266,0,29,996
RUN MODE,1330,186.43472,-2.57314,-68.814,0,0,0,0.04644,-0.92808,0.33906,-12.35267,-0.2458,-1.27176,2602.23438,3229.6875,573.48438,79.09895,0,3,266,0,29,999
RUN MODE,1331,186.37068,-2.63143,-69.21626,0,0,0,0.04741,-0.93032,0.33286,-12.41221,-0.26107,-1.27176,2618.58594,3217.96875,566.71094,79.10219,0,3,252,0,29,999
RUN MODE,1332,186.30548,-2.70765,-69.64318,0,0,0,0.04878,-0.93257,0.32603,-12.2855,-0.26107,-1.25496,2599.89844,3236.71875,548.64844,79.10434,0,3,270,0,29,999
RUN MODE,1333,186.24179,-2.72939,-70.03813,0,0,0,0.04888,-0.9353,0.32041,-12.03817,-0.25496,-1.23511,2595.22656,3250.78125,535.10156,79.1065,0,3,444,0,29,999
RUN MODE,1334,186.17984,-2.73445,-70.43173,0,0,0,0.04888,-0.93804,0.31479,-11.67481,-0.25344,-1.20611,2604.57031,3232.03125,503.49216,79.1065,0,3,316,0,30,15
RUN MODE,1335,186.12338,-2.76155,-70.75303,0,0,0,0.04951,-0.94116,0.31108,-11.21832,-0.25344,-1.18473,2611.57812,3229.6875,487.6875,79.10542,0,3,247,0,29,986
RUN MODE,1336,186.06467,-2.7563,-71.15737,0,0,0,0.04922,-0.94287,0.30464,-10.73282,-0.25344,-1.16794,2592.89062,3234.375,447.04684,79.10542,0,3,273,0,29,998
RUN MODE,1337,186.00987,-2.735,-71.53626,0,0,0,0.04878,-0.94492,0.29927,-10.27939,-0.26412,-1.15878,2583.54688,3210.9375,428.98438,79.10434,0,3,269,0,29,995
RUN MODE,1338,185.9628,-2.74332,-71.81679,0,0,0,0.04902,-0.94565,0.29551,-9.88092,-0.27939,-1.14351,2574.20312,3178.125,397.375,79.10434,0,3,226,0,30,0
RUN MODE,1339,185.9175,-2.80082,-72.09757,0,0,0,0.0502,-0.9458,0.29087,-9.63664,-0.30076,-1.1542,2574.20312,3173.4375,397.375,79.10219,0,3,299,0,29,999
RUN MODE,1340,185.87392,-2.82803,-72.35776,0,0,0,0.05049,-0.94609,0.28657,-9.52519,-0.31756,-1.16031,2569.53125,3164.0625,370.28125,79.10542,0,3,277,0,29,997
RUN MODE,1341,185.83025,-2.86326,-72.60911,0,0,0,0.05112,-0.94751,0.28242,-9.63664,-0.31298,-1.15267,2595.22656,3175.78125,349.96094,79.1065,0,3,263,0,29,997
RUN MODE,1342,185.78531,-2.92674,-72.85017,0,0,0,0.05234,-0.94883,0.27827,-9.8687,-0.30076,-1.16031,2576.53906,3175.78125,331.89844,79.10866,0,3,193,0,29,999
RUN MODE,1343,185.73737,-3.02274,-73.10894,0,0,0,0.05405,-0.94907,0.27329,-10.16336,-0.28855,-1.15115,2583.54688,3171.09375,309.32031,79.10757,0,3,247,0,29,999
RUN MODE,1344,185.68764,-2.9771,-73.33035,0,0,0,0.05259,-0.95059,0.26948,-10.54046,-0.23664,-1.08244,2583.54688,3192.1875,270.9375,79.11081,0,3,280,0,30,3
RUN MODE,1345,185.6263,-2.97426,-73.733,0,0,0,0.05278,-0.95503,0.26211,-11.09466,-0.20458,-1.05344,2581.21094,3203.90625,268.67969,79.10973,0,3,257,0,29,994
RUN MODE,1346,185.55922,-3.04982,-74.21568,0,0,0,0.05439,-0.95693,0.25327,-11.50382,-0.20305,-1.07786,2564.85938,3192.1875,275.45312,79.11189,0,3,234,0,29,998
RUN MODE,1347,185.49268,-3.1078,-74.66673,0,0,0,0.05527,-0.9584,0.2457,-11.64275,-0.20305,-1.06565,2574.20312,3182.8125,257.39062,79.11189,0,3,252,0,29,997
RUN MODE,1348,185.42644,-3.12715,-75.10123,0,0,0,0.05571,-0.96533,0.23999,-11.57405,-0.18931,-1.03664,2564.85938,3194.53125,255.13281,79.11297,0,3,265,0,30,1
RUN MODE,1349,185.3614,-3.16436,-75.53934,0,0,0,0.05669,-0.97124,0.23403,-11.32366,-0.20458,-1.05649,2569.53125,3168.75,239.32814,79.11404,0,3,292,0,29,999
RUN MODE,1350,185.3042,-3.17792,-75.87101,0,0,0,0.05669,-0.96953,0.22871,-10.90687,-0.21985,-1.06718,2595.22656,3171.09375,209.97656,79.11835,0,3,262,0,30,0
RUN MODE,1351,185.25369,-3.19933,-76.11254,0,0,0,0.05713,-0.97114,0.22563,-10.5313,-0.22443,-1.06107,2585.88281,3171.09375,178.36719,79.11943,0,3,250,0,29,998
RUN MODE,1352,185.20122,-3.23205,-76.40456,0,0,0,0.05771,-0.97192,0.22075,-10.32824,-0.22901,-1.0626,2606.90625,3196.875,158.04688,79.12159,0,3,244,0,29,998
RUN MODE,1353,185.14845,-3.2394,-76.70626,0,0,0,0.05752,-0.96851,0.2147,-10.30229,-0.24122,-1.09008,2627.92969,3203.90625,146.75781,79.12482,0,3,241,0,30,0
RUN MODE,1354,185.09315,-3.32618,-77.05215,0,0,0,0.05908,-0.96606,0.20786,-10.40763,-0.25496,-1.12519,2616.25,3196.875,144.5,79.12482,0,3,248,0,29,997
RUN MODE,1355,185.03481,-3.36989,-77.42043,0,0,0,0.05977,-0.96821,0.20171,-10.52519,-0.25191,-1.14504,2602.23438,3187.5,158.04688,79.12267,0,3,448,0,30,2
RUN MODE,1356,184.97572,-3.35757,-77.78836,0,0,0,0.05937,-0.96958,0.19556,-10.57099,-0.24275,-1.13893,2588.21875,3182.8125,153.53125,79.12591,0,3,441,0,29,999
RUN MODE,1357,184.91956,-3.36041,-78.11663,0,0,0,0.05957,-0.97236,0.19058,-10.53893,-0.24122,-1.14198,2590.55469,3147.65625,160.30469,79.13129,0,3,470,0,29,997
RUN MODE,1358,184.85928,-3.42815,-78.53351,0,0,0,0.06094,-0.97388,0.18364,-10.32366,-0.24733,-1.15267,2576.53906,3142.96875,128.69531,79.13345,0,3,403,0,29,999
RUN MODE,1359,184.80356,-3.48455,-78.89097,0,0,0,0.06187,-0.97554,0.17852,-9.83053,-0.23664,-1.10992,2578.875,3126.5625,103.85938,79.13454,0,3,460,0,29,998
RUN MODE,1360,184.75,-3.59022,-79.24395,0,0,0,0.06372,-0.97642,0.17339,-9.14046,-0.2229,-1.03511,2571.86719,3114.84375,60.96094,79.13454,0,3,450,0,30,0
RUN MODE,1361,184.7036,-3.71184,-79.51482,0,0,0,0.06572,-0.97642,0.16982,-8.36336,-0.21374,-0.95267,2571.86719,3124.21875,47.41406,79.13129,0,3,435,0,30,3
RUN MODE,1362,184.66167,-3.74991,-79.74079,0,0,0,0.06597,-0.97554,0.16675,-7.61527,-0.19237,-0.85496,2539.16406,3119.53125,29.35156,79.12698,0,3,464,0,29,996
RUN MODE,1363,184.62991,-3.69961,-79.84126,0,0,0,0.06489,-0.977,0.16621,-7.05954,-0.17863,-0.78473,2522.8125,3131.25,22.57812,79.12159,0,3,449,0,30,0
RUN MODE,1364,184.59453,-3.69949,-80.03362,0,0,0,0.06494,-0.97671,0.16299,-6.72672,-0.18626,-0.77557,2513.46875,3145.3125,13.54688,79.12267,0,3,476,0,29,995
RUN MODE,1365,184.56653,-3.73724,-80.12718,0,0,0,0.06572,-0.97715,0.16187,-6.55725,-0.19389,-0.79695,2522.8125,3154.6875,0,79.12482,0,3,430,0,29,997
RUN MODE,1366,184.53381,-3.65014,-80.28867,0,0,0,0.06396,-0.97764,0.15898,-6.55725,-0.19542,-0.82443,2522.8125,3145.3125,-4.51562,79.12482,0,3,884,0,29,999
RUN MODE,1367,184.49628,-3.66897,-80.53525,0,0,0,0.06465,-0.97935,0.15469,-6.64275,-0.20611,-0.87786,2543.83594,3166.40625,-24.83594,79.12482,0,3,419,0,30,0
RUN MODE,1368,184.4556,-3.74292,-80.82424,0,0,0,0.06592,-0.97778,0.14927,-6.7145,-0.21069,-0.9084,2557.85156,3175.78125,-15.80469,79.12591,0,3,406,0,29,997
RUN MODE,1369,184.42076,-3.77478,-81.00163,0,0,0,0.06636,-0.97856,0.14648,-6.7771,-0.19237,-0.87176,2560.1875,3173.4375,-22.57812,79.12806,0,3,465,0,30,0
RUN MODE,1370,184.38412,-3.7502,-81.18887,0,0,0,0.06577,-0.97949,0.14321,-6.9084,-0.17252,-0.80916,2560.1875,3173.4375,-13.54688,79.12698,0,3,458,0,29,997
RUN MODE,1371,184.34749,-3.86371,-81.37223,0,0,0,0.06802,-0.98052,0.13999,-7.08855,-0.17405,-0.79084,2564.85938,3178.125,-31.60938,79.12375,0,3,445,0,30,0
RUN MODE,1372,184.31049,-3.92923,-81.53232,0,0,0,0.06904,-0.98086,0.13706,-7.31298,-0.17099,-0.78168,2569.53125,3173.4375,-45.15625,79.12051,0,3,471,0,29,997
RUN MODE,1373,184.26445,-3.99826,-81.79993,0,0,0,0.07031,-0.98271,0.13228,-7.50076,-0.16489,-0.77252,2576.53906,3171.09375,-83.53906,79.12375,0,3,463,0,29,999
RUN MODE,1374,184.21394,-4.04985,-82.1238,0,0,0,0.07114,-0.98276,0.12651,-7.57252,-0.17405,-0.79237,2583.54688,3187.5,-108.37501,79.12482,0,3,447,0,30,1
RUN MODE,1375,184.16254,-4.12229,-82.46506,0,0,0,0.07241,-0.98315,0.12075,-7.49008,-0.18321,-0.80153,2564.85938,3182.8125,-130.95312,79.12698,0,3,511,0,29,998
RUN MODE,1376,184.11617,-4.10493,-82.73917,0,0,0,0.07192,-0.9835,0.11646,-7.25191,-0.17405,-0.7771,2564.85938,3182.8125,-144.5,79.13022,0,3,477,0,29,998
RUN MODE,1377,184.07246,-4.09652,-83.00572,0,0,0,0.07173,-0.98369,0.1123,-6.89008,-0.17252,-0.74198,2560.1875,3182.8125,-144.5,79.13238,0,3,305,0,30,1
RUN MODE,1378,184.03397,-4.05795,-83.22959,0,0,0,0.0709,-0.98306,0.10889,-6.4916,-0.16947,-0.70229,2536.82812,3164.0625,-153.53125,79.13238,0,3,281,0,29,994
RUN MODE,1379,184.0007,-4.07543,-83.39843,0,0,0,0.07124,-0.9834,0.10645,-6.17557,-0.15725,-0.66718,2536.82812,3164.0625,-149.01562,79.12806,0,3,289,0,30,0
RUN MODE,1380,183.9781,-4.03233,-83.42427,0,0,0,0.07046,-0.98433,0.10649,-5.99389,-0.15115,-0.64885,2532.15625,3159.375,-144.5,79.12375,0,3,304,0,29,997
RUN MODE,1381,183.94252,-4.10866,-83.63852,0,0,0,0.07187,-0.98374,0.10254,-5.94809,-0.15115,-0.6626,2525.14844,3152.34375,-137.72656,79.12267,0,3,296,0,30,1
RUN MODE,1382,183.90628,-4.17782,-83.85468,0,0,0,0.07305,-0.98354,0.09873,-6.01221,-0.16031,-0.69008,2518.14062,3135.9375,-153.53125,79.12375,0,3,284,0,29,998
RUN MODE,1383,183.87843,-4.21404,-83.94214,0,0,0,0.07373,-0.98481,0.09736,-6.14656,-0.16183,-0.70229,2541.5,3126.5625,-158.04688,79.12267,0,3,267,0,29,999
RUN MODE,1384,183.84492,-4.20575,-84.09364,0,0,0,0.07358,-0.98574,0.09458,-6.31908,-0.16183,-0.70382,2529.82031,3119.53125,-169.33594,79.12267,0,3,664,0,30,28
RUN MODE,1385,183.80238,-4.30315,-84.35732,0,0,0,0.07534,-0.98525,0.0897,-6.48092,-0.16336,-0.7313,2522.8125,3112.5,-194.17189,79.12806,0,3,505,0,29,978
RUN MODE,1386,183.7646,-4.26486,-84.54239,0,0,0,0.07461,-0.98647,0.08657,-6.61221,-0.16489,-0.73435,2520.47656,3119.53125,-209.97656,79.13022,0,3,502,0,29,992
RUN MODE,1387,183.72946,-4.23094,-84.68645,0,0,0,0.07402,-0.98682,0.08408,-6.6916,-0.1542,-0.72672,2522.8125,3131.25,-225.78125,79.12806,0,3,274,0,29,998
RUN MODE,1388,183.67874,-4.24056,-85.04538,0,0,0,0.07427,-0.98794,0.07778,-6.70992,-0.1542,-0.72366,2520.47656,3142.96875,-219.00781,79.12375,0,3,308,0,29,999
RUN MODE,1389,183.64171,-4.23778,-85.23224,0,0,0,0.07417,-0.98799,0.07485,-6.6,-0.15725,-0.70229,2527.48438,3140.625,-216.75002,79.12375,0,3,290,0,29,997
RUN MODE,1390,183.60425,-4.22988,-85.43627,0,0,0,0.07373,-0.98477,0.07129,-6.42443,-0.15267,-0.6687,2532.15625,3145.3125,-216.75002,79.1162,0,3,285,0,29,999
RUN MODE,1391,183.56383,-4.33799,-85.6903,0,0,0,0.07563,-0.98477,0.06709,-6.25038,-0.15115,-0.65038,2541.5,3131.25,-221.26562,79.1162,0,3,435,0,30,2
RUN MODE,1392,183.52893,-4.37836,-85.87058,0,0,0,0.07632,-0.98574,0.06426,-6.12214,-0.15267,-0.62443,2532.15625,3131.25,-234.81248,79.12051,0,3,503,0,29,996
RUN MODE,1393,183.49329,-4.44412,-86.06544,0,0,0,0.07744,-0.98579,0.06104,-6.00763,-0.1542,-0.61069,2527.48438,3126.5625,-248.35938,79.12482,0,3,309,0,29,998
RUN MODE,1394,183.43617,-4.4884,-86.53551,0,0,0,0.07817,-0.98618,0.05303,-5.85954,-0.14962,-0.60305,2534.49219,3119.53125,-264.16406,79.12591,0,3,243,0,29,998
RUN MODE,1395,183.39238,-4.44972,-86.84642,0,0,0,0.07778,-0.99082,0.04829,-5.60916,-0.14351,-0.5771,2532.15625,3131.25,-275.45312,79.13022,0,3,462,0,30,1
RUN MODE,1396,183.35359,-4.42368,-87.12827,0,0,0,0.07734,-0.99165,0.04399,-5.1374,-0.14198,-0.54046,2532.15625,3135.9375,-307.0625,79.12806,0,3,484,0,29,997
RUN MODE,1397,183.31512,-4.48387,-87.44998,0,0,0,0.07827,-0.99131,0.03936,-4.25802,-0.12366,-0.45191,2536.82812,3135.9375,-293.51562,79.12267,0,3,323,0,29,999
RUN MODE,1398,183.29445,-4.38683,-87.59119,0,0,0,0.07646,-0.99263,0.03833,-2.98626,-0.08092,-0.2687,2520.47656,3147.65625,-295.77344,79.12267,0,3,286,0,30,0
RUN MODE,1399,183.29317,-4.36943,-87.55059,0,0,0,0.07607,-0.99336,0.04062,-1.50076,-0.0458,-0.11603,2511.13281,3138.28125,-300.28906,79.12482,0,3,406,0,29,999
RUN MODE,1400,183.29431,-4.45688,-87.56345,0,0,0,0.07739,-0.99214,0.04199,0.09008,-0.02901,0.00916,2518.14062,3140.625,-307.0625,79.12806,0,3,378,0,30,2
RUN MODE,1401,183.30902,-4.44792,-87.47572,0,0,0,0.07705,-0.99248,0.04521,1.69771,0.00763,0.20916,2504.125,3135.9375,-293.51562,79.12806,0,3,425,0,29,995
RUN MODE,1402,183.32664,-4.36898,-87.41538,0,0,0,0.07559,-0.99414,0.04785,3.14656,0.04275,0.40763,2490.10938,3159.375,-289,79.13022,0,3,302,0,30,1
RUN MODE,1403,183.34882,-4.49392,-87.36349,0,0,0,0.07764,-0.99326,0.05005,4.42443,0.05344,0.51603,2494.78125,3164.0625,-298.03125,79.13345,0,3,292,0,29,999
RUN MODE,1404,183.38354,-4.57132,-87.22213,0,0,0,0.07876,-0.99214,0.05376,5.64733,0.07481,0.65344,2504.125,3187.5,-293.51562,79.13454,0,3,653,0,30,0
RUN MODE,1405,183.42081,-4.48878,-87.10741,0,0,0,0.0771,-0.99243,0.05713,6.92977,0.11756,0.85038,2506.46094,3173.4375,-279.96875,79.13238,0,3,442,0,29,998
RUN MODE,1406,183.47623,-4.43273,-86.80237,0,0,0,0.07588,-0.99082,0.06377,8.19084,0.15573,0.98931,2515.80469,3187.5,-279.96875,79.13345,0,3,408,0,29,997
RUN MODE,1407,183.5394,-4.4152,-86.43963,0,0,0,0.07534,-0.98838,0.07114,9.25954,0.18168,1.07176,2529.82031,3168.75,-257.39062,79.13238,0,3,461,0,30,5
